Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
"2011/01/01 01:00:00,003","7242,844978265424","919,3185009531517","1273,1853535725159","762,1818375752739","10038,70185675775","2033,4342721217697","4448,833193357789","943,9434873963219","27662,443479999994"
"2011/01/01 01:59:59,997","7028,298944330744","906,6801460851133","1273,2586768864012","762,6440827225039","9982,84546032912","1964,7503130071964","4401,2808847221295","930,2862069168082","27250,044715000015"
"2011/01/01 03:00:00","6870,40729707958","877,9683373285282","1272,1373253950387","763,8435516965985","9870,152863797743","1885,766433725902","4320,909860377924","922,0404115986861","26783,226080999997"
"2011/01/01 04:00:00,003","6795,107574818709","863,6838352791777","1275,6810050418223","775,3527563199615","9962,356062987063","1822,6414026128248","4255,834185225545","925,811667714885","26676,468489999996"
"2011/01/01 04:59:59,997","6758,47234739372","888,9348175541901","1279,740459980991","788,2516729133511","10157,366636048202","1816,8296345160072","4241,214053795871","937,9929147976638","26868,802536999996"
"2011/01/01 06:00:00","6866,023825353926","912,9421296915352","1299,1216678508551","818,2789710507565","10571,089009008741","1860,1656356470048","4337,100319144085","976,0335042530744","27640,755061999997"
"2011/01/01 07:00:00,003","7146,596350320322","955,4643160923168","1283,8839356493002","836,6203681398401","11134,58297068801","1910,6852785132123","4487,948626421039","1013,0970281759681","28768,87887400002"
"2011/01/01 07:59:59,997","7341,066936178036","977,7761396525024","1285,5020632315773","840,0180231775719","11530,56557732751","1955,4570822050564","4604,506857840524","1045,6424283872473","29580,53510800004"
"2011/01/01 09:00:00","7552,407427204918","1041,3636248196078","1288,9900463572797","845,9599715627321","11866,93595418248","2077,9462391836364","4699,169812290519","1082,0871983988152","30454,86027399998"
"2011/01/01 10:00:00,003","7716,584100588165","1098,9727721994864","1309,4999871812372","889,580399958078","12180,004056587755","2175,706608030392","4809,583868324868","1101,8439271300333","31281,77572000002"
"2011/01/01 10:59:59,997","7939,593111283565","1118,528369380336","1319,9875563546368","871,9180312035419","12228,63551018161","2218,0798208592046","4859,0151186332405","1096,179981103842","31651,93749899998"
"2011/01/01 12:00:00","7997,524961073638","1109,3065346511603","1326,2439879488923","853,129329336384","12144,733710212664","2236,9816927907873","4837,743678545906","1060,9630994405568","31566,626994"
"2011/01/01 13:00:00,003","7978,490005189181","1070,9809072789863","1296,9438539038572","834,2373026477802","11737,150193931839","2248,7270477666","4753,797569116228","1011,4919711655382","30931,81885100002"
"2011/01/01 13:59:59,997","7827,649066347214","1036,1638403218462","1266,2402267061584","801,849652469228","11156,14498651959","2214,671555007735","4612,043606477569","953,1499681506313","29867,912901999975"
"2011/01/01 15:00:00","7783,05495491531","1008,9460756514106","1222,1385121861251","764,3931612336719","10715,198971271913","2152,162199297186","4493,11552101394","917,550209430436","29056,55960499999"
