Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
"2016/01/01 01:00:00,003","9001,477931581372","1148,3587881057229","2107,8959856972974","788,5439186826343","11409,339035668992","2829,9931954577446","5479,057816110089","1088,0919156535417","33852,7585869574"
"2016/01/01 01:59:59,997","8864,555455590562","1134,909661699636","2100,702469839739","782,3551075102711","11235,174935749768","2830,07519558154","5405,955777616938","1080,3693363703453","33434,097939958796"
"2016/01/01 03:00:00","8745,758728483625","1126,8640261009728","2099,966167167363","781,2370036368178","11151,96521909451","2789,470653893618","5334,159605518995","1069,6446190622719","33099,066022958155"
"2016/01/01 04:00:00,003","8689,87975507956","1129,4176630418337","2104,9478638631226","785,2643636469529","11209,70107197461","2757,999807559011","5302,938200785681","1073,658885005898","33053,80761095668"
"2016/01/01 04:59:59,997","8733,70309365976","1141,769601578699","2117,0726084561725","790,248115048827","11428,716964851015","2769,67899595209","5364,298842777155","1096,41084463227","33441,89906695599"
"2016/01/01 06:00:00","8920,22939057759","1182,991021672098","2128,871250801542","805,198729047229","11833,21284144603","2820,7403633592153","5577,242959551582","1131,919291502697","34400,40584795799"
"2016/01/01 07:00:00,003","9104,4007753878","1221,502145960898","2130,146521546018","827,8275388261799","12257,015384166683","2886,1420250755405","5795,663671112594","1173,0488828801829","35395,7469449559"
"2016/01/01 07:59:59,997","9178,304707973024","1250,8696032974779","2151,0981782368285","853,2700726645619","12599,726486724741","2915,7730293055047","5937,46327037314","1207,8062983826028","36094,31164695788"
"2016/01/01 09:00:00","9335,493911462281","1285,636460648278","2147,734187207367","871,2367631918221","12923,80484186962","2986,1868111998824","6077,226662336382","1230,409823039037","36857,72946095468"
"2016/01/01 10:00:00,003","9680,865160751584","1323,281279350029","2173,3722681223","880,6697601816328","13269,181626417028","3123,548756905999","6353,44194737996","1252,474907848355","38056,83570695689"
"2016/01/01 10:59:59,997","10002,141162329124","1343,0452024441379","2188,1073579773865","870,7911338449501","13272,906354351024","3247,579769794736","6577,3936953416805","1259,083381878943","38761,04805796197"
"2016/01/01 12:00:00","10122,309275200549","1335,9381298215087","2204,5320962059627","849,0681661262499","13189,61751633391","3352,4069827941375","6590,333717097274","1236,068171380996","38880,274054960595"
"2016/01/01 13:00:00,003","10190,752414731884","1297,1034871942002","2203,6008816488934","822,4215115139907","12947,446485018878","3412,09689778373","6521,62627688581","1218,102828183928","38613,15078296131"
"2016/01/01 13:59:59,997","10090,087589689623","1259,3577085654142","2186,0666212134506","815,530672602937","12667,285642061675","3428,0093294307626","6449,0206164947585","1208,696940902359","38104,05512096099"
"2016/01/01 15:00:00","9978,951756920582","1235,5523002622538","2166,0909985143553","809,18901609699","12428,936929510812","3433,3133545595924","6379,348034153398","1184,9220029434944","37616,30439296147"
"2016/01/01 16:00:00,003","9995,437137660387","1232,859134963422","2160,876490792386","786,996018411084","12262,825236759509","3451,207173279529","6413,1351067834","1177,4435503092627","37480,77984895898"
"2016/01/01 16:59:59,997","10094,172388518498","1250,237115694418","2163,4255574135536","785,002807010844","12378,67820768467","3517,562756003938","6551,220790303145","1183,2571903314165","37923,556812960494"
"2016/01/01 18:00:00","10597,369061123694","1340,2077363516796","2192,4975100661777","832,7768518954318","13146,00826009725","3659,564831212427","6874,651486199944","1231,4134670138938","39874,489203960504"
"2016/01/01 19:00:00,003","10809,277404203189","1392,444184343183","2246,2046001210424","873,853349620283","13672,889214546702","3815,9070484781505","7078,58510719642","1281,962764453718","41171,1236729627"
"2016/01/01 19:59:59,997","10686,841040646648","1388,5244883546422","2245,8045364878412","876,0679384477359","13584,405434377297","3822,201999957104","7013,731887579883","1284,417757111232","40901,99508296238"
"2016/01/01 21:00:00","10575,215760631298","1382,000590030053","2236,2192469271536","871,4185715923779","13454,567625294649","3813,0950924527406","6919,989924925688","1272,5697801108508","40525,07659196481"
"2016/01/01 22:00:00,003","10387,3404666313","1355,153199169028","2204,9520167982114","860,2190710887983","13198,756506714228","3746,740391018644","6758,558178410968","1263,11573613442","39774,8355659656"
"2016/01/01 22:59:59,997","10110,456508038702","1310,1976473801437","2166,679014467653","839,0356840037812","12780,827564371184","3655,2277295377103","6481,72847856364","1220,331650603662","38564,48427696649"
2016/01/02,"9714,663700000001","1252,295","2126,6529000000005","814,40409","12248,0728","3508,5358","6159,90999","1180,69342","37005,2277"
"2016/01/02 01:00:00,003","9389,996596930168","1228,109991995855","2153,8708854580477","783,1202297234692","11700,071231820655","3355,613184740334","5879,102965370758","1149,6877119316848","35639,572797970955"
"2016/01/02 01:59:59,997","9159,557789836697","1209,686996346838","2133,0448421704746","774,9293850709428","11399,38408738909","3266,4540619656327","5674,944657375161","1133,637698815732","34751,63951897057"
"2016/01/02 03:00:00","9029,285197187752","1199,575162102404","2122,4754716658294","771,6656522802423","11193,159230631449","3188,694394216187","5559,242916096426","1126,7982137913148","34190,8962379716"
"2016/01/02 04:00:00,003","8926,233157720895","1191,547501396267","2114,911464127339","769,0410565576179","11100,451833111943","3161,5121726670823","5514,876641912172","1128,6421354745653","33907,21596296788"
"2016/01/02 04:59:59,997","9000,16225652964","1201,689973102247","2121,812995045877","775,201767886619","11191,660277241","3179,928440591759","5569,077874963582","1140,5713176080665","34180,10490296879"
"2016/01/02 06:00:00","9186,957749740295","1244,921748193234","2131,027420059001","790,912475666395","11500,346273887028","3264,364321447668","5729,823436781355","1168,7139821919327","35017,06740796691"
"2016/01/02 07:00:00,003","9453,046361289533","1290,694871338252","2137,865570833382","811,693082091351","11959,85478121889","3390,768679019876","6000,946913917064","1199,25691925765","36244,127178966"
"2016/01/02 07:59:59,997","9741,219442990001","1328,2233180907688","2168,929006702572","839,652322320604","12438,11595776603","3496,279340035852","6297,850531089945","1246,952810970227","37557,22272996601"
"2016/01/02 09:00:00","10013,363059825348","1360,027243648529","2176,2856084144514","860,2788772287962","12863,12930396108","3641,9169426165377","6530,9635706217805","1292,5926906490602","38738,55729696559"
"2016/01/02 10:00:00,003","10340,046369547956","1399,696100643086","2203,996102813682","881,0176770344409","13276,694603644877","3833,4581202312047","6843,004597171484","1325,639880882547","40103,55345196929"
"2016/01/02 10:59:59,997","10507,986023608337","1407,66091376307","2201,5031163899002","885,8790927777336","13397,501611984002","3985,8567102748143","7033,594972964539","1329,034247203983","40749,01668896637"
"2016/01/02 12:00:00","10603,691507331385","1376,4571108046077","2181,6113276063315","869,3162310965948","13135,905355129698","4071,913336478904","7044,634992484389","1312,02398203557","40595,553842967485"
"2016/01/02 13:00:00,003","10564,29710406542","1327,75224929666","2147,3550530590505","839,520674153576","12766,252572750882","4092,782644357187","7002,371255192348","1280,6149640913472","40020,94651696647"
"2016/01/02 13:59:59,997","10341,777517914612","1278,1335266137658","2112,2253842476075","816,216624926866","12301,021486324387","4062,784728355785","6880,995623915265","1243,3061936667827","39036,46108596507"
"2016/01/02 15:00:00","10071,924271522665","1249,7341349182022","2098,1116024850753","796,5482723639878","11973,584117157518","4023,899823149238","6786,279482272277","1216,817541096714","38216,89924496567"
"2016/01/02 16:00:00,003","9944,167123029358","1231,6714639330248","2095,2750167913687","784,084103512232","11897,997206377133","4007,2339022192273","6746,030361005235","1214,5182500967987","37920,97742696438"
"2016/01/02 16:59:59,997","9999,249802488814","1249,780655550374","2103,9441285627126","795,3550590785289","12008,576989140836","4038,6623485499617","6819,718522016117","1228,044463576743","38243,33196896407"
"2016/01/02 18:00:00","10511,790087453483","1319,154936796885","2137,848294311794","826,219551768311","12707,886861021501","4121,057279367107","7130,809989472688","1263,528131777112","40018,29513196889"
"2016/01/02 19:00:00,003","10822,617291590452","1367,183991945578","2196,0373639411996","858,23756820856","13124,366914271044","4271,860140548375","7374,892327436749","1307,624276024117","41322,81987396607"
"2016/01/02 19:59:59,997","10743,637686862716","1363,050502861691","2196,8171874048394","858,9286406111779","12999,93829388522","4264,455468082256","7333,380034639536","1299,9479656146543","41060,15577996209"
"2016/01/02 21:00:00","10643,717242978393","1354,947733389936","2172,942558543106","848,33484159396","12818,382724305564","4231,841359672038","7230,154818786069","1269,1382366921052","40569,45951596118"
"2016/01/02 22:00:00,003","10445,642737576585","1319,299328706545","2138,259523441066","837,3940934487671","12494,810502805156","4165,908569288633","7026,443475237001","1231,982579455539","39659,74080995929"
"2016/01/02 22:59:59,997","10095,25370041729","1262,520912247383","2091,869101912717","817,2612242530649","12006,71172143225","4050,7876715013526","6709,728142544256","1180,4537986542828","38214,586272962595"
2016/01/03,"9695,1598","1198,36079","2049,46735","790,7646499999998","11399,534700000002","3901,5219","6344,030339999998","1132,9006899999997","36511,74022"
"2016/01/03 01:00:00,003","9316,843422339094","1145,734868707064","2021,71444457555","772,641522057876","10977,711345483238","3751,282759365803","6074,962281361495","1089,5706490674513","35150,46129295757"
"2016/01/03 01:59:59,997","9091,157270646783","1119,076295271199","1997,7098940786889","767,6434622813139","10767,980868732511","3622,7105349078447","5862,380435357749","1076,9470996788043","34305,605860954885"
"2016/01/03 03:00:00","8966,937566844932","1102,1394137464133","2007,909278709602","773,3488056204861","10757,209102374163","3534,4339526617064","5730,525696450294","1068,3753095465881","33940,879125954176"
"2016/01/03 04:00:00,003","8921,580178297943","1106,6451401086779","2018,5162072463727","782,9984347214141","10906,534593160239","3485,717173313484","5670,068523524199","1068,3902325844651","33960,45048295679"
"2016/01/03 04:59:59,997","8967,510663396602","1128,345391178381","2030,9461646945113","800,0315512192549","11184,635050384864","3489,164085691963","5690,476663566912","1086,8569308218769","34377,966500954375"
"2016/01/03 06:00:00","9148,758599865272","1172,153873224794","2056,8700266639","825,8770066793779","11649,02277071215","3531,3328284927156","5813,325831390295","1122,0003619271774","35319,341298955675"
"2016/01/03 07:00:00,003","9416,239193321937","1229,200947632335","2076,9689342642114","860,756216160042","12300,59539109809","3612,5927968510177","6014,302321839029","1177,655851790523","36688,311652957185"
"2016/01/03 07:59:59,997","9573,356884628152","1286,3074222625671","2115,7799953965","899,0311174143781","12958,86108100039","3666,188644551736","6253,757352224356","1232,2769854762048","37985,559482954275"
"2016/01/03 09:00:00","9750,015203460762","1312,031896472898","2112,87110724479","908,8268925454272","13099,82067404917","3746,491575937033","6378,478986638411","1233,3082316051077","38541,8445679536"
"2016/01/03 10:00:00,003","9826,861305068285","1260,8362254074516","2089,4299204362123","875,1297274820911","12684,425225465087","3816,898670047593","6332,000543173565","1209,462263878702","38095,04388095899"
"2016/01/03 10:59:59,997","9717,268030648862","1179,0253791933396","2055,4942585567305","828,5067124035978","12104,05203798323","3759,749816201804","6084,111699972764","1163,6803000027733","36891,88823496309"
"2016/01/03 12:00:00","9545,042131158056","1113,7061057817828","2019,2492030703424","788,7646221866778","11520,321317609443","3610,0644569421393","5778,430405598235","1109,457224614732","35485,0354669614"
"2016/01/03 13:00:00,003","9331,88974429345","1077,5309593674317","1993,8607272764373","757,6469755510772","11046,483014986297","3502,34136750408","5538,229792694111","1026,2212332869813","34274,20381495986"
"2016/01/03 13:59:59,997","9113,024131552873","1049,1608585686936","1958,6635271386235","735,0706344431269","10604,437973555468","3413,2609979757576","5327,735360861584","992,2600248626383","33193,61350895877"
"2016/01/03 15:00:00","8946,621878511789","1019,1265572375572","1928,124991534764","717,0407473972939","10289,083170370823","3314,59691169858","5168,032257271841","969,8056759316189","32352,432189954252"
"2016/01/03 16:00:00,003","8864,176119197964","1010,1069093620988","1911,1354666956847","711,98652487821","10134,437544337856","3239,2308836822517","5109,287566642749","957,8685961590669","31938,22961095588"
"2016/01/03 16:59:59,997","8870,712515467623","1032,4978761690925","1902,6133826275288","723,9180640568518","10253,016670090612","3197,674927167617","5171,320491855411","982,589862525428","32134,34378996016"
"2016/01/03 18:00:00","9323,366962194968","1127,097379469534","1927,343167860632","778,560242124558","11089,932708502562","3297,967353803855","5539,793515792982","1028,148924211869","34112,21025396097"
"2016/01/03 19:00:00,003","9999,16494602488","1245,61207553502","2036,6283175679412","840,8995811471773","12180,783983136904","3555,95046416127","6141,52985439334","1127,5395639956687","37128,10878596219"
"2016/01/03 19:59:59,997","10123,508079296473","1287,928183890322","2089,970866207211","853,897821467023","12451,754029173224","3641,1408070247926","6285,38386929314","1174,554186609573","37908,13784296176"
"2016/01/03 21:00:00","10121,983828331298","1295,5236064954252","2114,988518440781","852,1721492557648","12488,939781056157","3682,660865506455","6245,108180986238","1186,251530887666","37987,62846095978"
"2016/01/03 22:00:00,003","9977,991395284222","1286,995883518755","2112,735339442775","838,6330934742231","12349,351788222051","3690,519687946436","6160,625221257572","1191,1188398149397","37607,97124896097"
"2016/01/03 22:59:59,997","9654,417159327748","1238,66457743997","2080,3619312781466","810,2570652723622","11863,584753042353","3588,177361445112","5886,396362339409","1156,6537378198939","36278,51294796499"
2016/01/04,"9266,0789","1188,7821399999998","2050,2351","786,91279","11329,598399999997","3411,9857000000006","5583,67641","1128,1818200000002","34745,45126"
"2016/01/04 01:00:00,003","9012,761145317625","1164,955729497011","2016,7258828296065","777,4253055377318","11078,430947988016","3271,8379397337335","5414,862915101907","1121,741527957255","33858,74139396289"
"2016/01/04 01:59:59,997","8938,314059177694","1167,048694070664","2006,2888704737568","778,3656637961424","11078,409473741767","3206,8423898800056","5383,468843361531","1127,8828074605133","33686,62080196209"
"2016/01/04 03:00:00","8955,58801500117","1194,0403678970613","2023,035899908102","785,377132582525","11296,765015926252","3191,661023357632","5444,904461851352","1135,993386439382","34027,36530296349"
"2016/01/04 04:00:00,003","9081,695163195789","1245,517896159468","2042,4388689310024","801,545490008983","11663,836206322796","3218,404372100601","5638,739231690348","1164,162190551389","34856,33941896038"
"2016/01/04 04:59:59,997","9495,335373749742","1317,0784212764","2074,2480848959112","830,0340269898389","12366,688998979096","3318,90571600322","6000,165701403484","1207,0276666598902","36609,48398995757"
"2016/01/04 06:00:00","10253,396772812757","1444,7708909260705","2149,573279660478","890,904005476601","13656,780649301065","3566,176264515735","6662,5350946055705","1291,459128661816","39915,5960859601"
"2016/01/04 07:00:00,003","11070,367098187939","1593,0811780960778","2247,4716718734876","971,3100098296233","15279,915255789365","3972,7554677467942","7501,018179012475","1425,3209394267237","44061,239799962495"
"2016/01/04 07:59:59,997","11439,797397773997","1630,300092986246","2298,408210548438","1017,5039770713772","15964,56879002633","4084,1669056843775","7835,130941828815","1496,7471060402963","45766,62342195988"
"2016/01/04 09:00:00","11394,894480743524","1587,572555729446","2259,4662261068956","999,8584318115351","15515,213418656063","3930,957500584204","7557,201135405049","1461,629627927264","44706,79337696399"
"2016/01/04 10:00:00,003","11265,12890537454","1513,4562195464277","2212,340313678917","962,281797895436","14789,490752632655","3744,537069687488","7124,514439800549","1385,956595347253","42997,70609396327"
"2016/01/04 10:59:59,997","11027,348924729436","1428,97289973777","2161,8582908802723","923,0790145298889","14091,394294486438","3531,1248243759906","6750,82154230342","1304,8821369277907","41219,48192797101"
"2016/01/04 12:00:00","10716,637559308876","1387,8198883160371","2113,7475011473243","877,4209635414211","13407,287727769988","3279,5285775744073","6388,053081359101","1219,699595949622","39390,19489496678"
"2016/01/04 13:00:00,003","10460,61636813031","1338,4576705034651","2060,2113798634077","838,2841270704669","12761,610656186753","3074,7446587841","6066,62723200311","1160,030560424976","37760,58265296658"
"2016/01/04 13:59:59,997","10261,100661022736","1308,63366936326","2032,2220335772597","810,6126916454493","12289,81671713729","2922,9208852426505","5833,0940418611635","1121,6538901158888","36580,05458996569"
"2016/01/04 15:00:00","10057,400668463706","1314,041836164966","2005,0397468094409","786,69148653552","11848,91980692356","2813,3025763763794","5662,650970631996","1076,421560055628","35564,46865196119"
"2016/01/04 16:00:00,003","9893,913570496094","1293,1417921200928","1985,279901644131","770,4850112797222","11599,75483108033","2750,939336434582","5582,580786075835","1048,8010318271938","34924,896260957976"
"2016/01/04 16:59:59,997","9819,90976269895","1281,888076397966","1999,2667030348089","776,2179330880061","11667,357779617478","2739,7438266827194","5628,019066892075","1055,658455545063","34968,06160395707"
"2016/01/04 18:00:00","10238,744387169383","1353,9635969526016","2043,1736316215313","830,8696065712489","12680,034780151143","2836,5207386125808","6038,157567652149","1112,6190912256548","37134,083399956304"
