Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
"2009/01/01 01:00:00,003","7300,317872813672","1173,5165068618537","1221,195149875626","809,3703684275565","10329,687506891776","1841,693608244186","4601,280318764287","902,794867121032","28179,856198999994"
"2009/01/01 01:59:59,997","7174,76989939436","1161,6054918700977","1221,72399274825","801,7583440645022","10284,115784527894","1769,5914448284423","4533,730681932569","903,4556446338878","27850,751284000005"
"2009/01/01 03:00:00","7108,488956385961","1162,7930726289287","1221,6794973375636","796,8332434096125","10238,59455078239","1722,553266083225","4452,980186331684","901,6499050406272","27605,572677999997"
"2009/01/01 04:00:00,003","7024,863241541049","1177,509559140931","1226,780490344747","802,5488978358509","10315,930645128326","1678,0456891448143","4405,209584098301","909,3559397659764","27540,244047"
"2009/01/01 04:59:59,997","7049,567942395689","1194,823013896329","1236,579870255092","814,1596551495779","10521,47215350764","1686,1093350415322","4451,359225174329","925,5223215798111","27879,593517000005"
"2009/01/01 06:00:00","7257,599047849481","1234,1940725645295","1243,4540934258132","826,3194214584419","10910,523519055394","1719,383667929718","4592,801193579316","954,4217041373122","28738,696720000004"
"2009/01/01 07:00:00,003","7335,601820838894","1287,4175164119815","1236,2079598476828","845,2801687610029","11429,625319672965","1737,1686937093093","4759,790866520567","986,278936237581","29617,371281999975"
"2009/01/01 07:59:59,997","7359,628591084806","1286,7442097646376","1225,064190484824","844,7429805250518","11525,281051895445","1793,8486567482987","4847,723454322912","995,7621641740157","29878,79529899999"
"2009/01/01 09:00:00","7361,144903158385","1324,5490638540653","1250,8743788748152","880,9233982132225","11387,540810823562","1897,8832400600556","4869,212323372751","1006,633810643133","29978,761928999993"
"2009/01/01 10:00:00,003","7714,843729252214","1264,3060133057556","1255,8318642687252","866,2026372550371","11069,029583964524","2020,6747040415237","4873,760398831088","983,1288930811105","30047,777823999975"
"2009/01/01 10:59:59,997","7989,90499468825","1199,860642578839","1237,3270535408917","827,247860768918","10656,270717644777","2107,4278519259456","4919,134448321246","940,3343685311165","29877,507937999977"
"2009/01/01 12:00:00","8096,268147442736","1120,9892092625687","1207,3279466049937","802,2941928754781","10196,968041631662","2100,5524634663984","4916,713791551703","886,738151164459","29327,851944"
"2009/01/01 13:00:00,003","7975,795971270174","1069,944183823372","1199,7939626830212","766,959700917629","9674,420018110317","2150,615879384239","4860,066486502484","844,8973613087688","28542,493564000004"
"2009/01/01 13:59:59,997","7757,421429098669","1028,6737747975842","1168,4962477561912","721,8848267766805","9216,609884768239","2160,3135284833875","4737,25927085657","809,3285264626551","27599,987488999966"
"2009/01/01 15:00:00","7667,6449308397505","985,7316192795487","1153,1572210890122","685,1353664123329","8718,494402895449","2201,3260320378095","4596,825378251656","789,6120431944352","26797,926993999998"
"2009/01/01 16:00:00,003","7637,955921708115","963,4502086983565","1125,7390694327153","656,7896646805092","8425,199082994017","2215,283124874491","4495,719781459345","779,6680171524217","26299,804870999975"
"2009/01/01 16:59:59,997","7755,928934460481","965,1917827758589","1122,5403770891962","645,5594242044588","8297,279171940781","2207,795811388351","4479,368528287353","761,2818278535118","26234,945857999995"
"2009/01/01 18:00:00","8094,981206529398","1023,1370863743194","1120,7847358434783","696,3122733986559","8920,886370496628","2204,0575093190077","4703,721686174088","778,9195128644275","27542,800381000005"
"2009/01/01 19:00:00,003","8432,994347093952","1103,062063749665","1164,586089417401","756,6615152383711","9882,489083861932","2331,502864900072","5204,762849232551","853,0273025060648","29729,08611600001"
"2009/01/01 19:59:59,997","8310,114541350189","1095,7925104163733","1186,3299570586798","767,4813071142257","9905,329753803177","2280,250081711197","5188,402366443749","858,028877102416","29591,72939500001"
"2009/01/01 21:00:00","8053,679422883581","1101,4619467178836","1173,2834232852297","773,9175927381899","9815,019824356787","2231,1780412526764","5094,420571689691","845,4412890759531","29088,402111999992"
"2009/01/01 22:00:00,003","7780,629877504605","1070,721005786413","1176,597811496592","761,5806504374706","9595,340676793789","2136,7605040873023","4942,636929629774","834,43971626404","28298,707171999995"
"2009/01/01 22:59:59,997","7279,66249512561","1026,2366948718457","1160,01127754991","727,6652791655503","9178,283908365645","2031,3377712248184","4672,220418429795","815,468115266837","26890,885960000003"
2009/01/02,"6786,3396","967,3751399999999","1139,94445","692,09121","8607,2123","1875,4238","4322,2177","768,48988","25159,09408"
"2009/01/02 01:00:00,003","6567,03024348708","834,4325884424387","1068,965543211016","638,4508493436174","8204,802034569102","1642,8766261572362","4026,7088327720826","727,5435000174028","23710,81021799997"
"2009/01/02 01:59:59,997","6277,111631191514","811,9312979815285","1055,412112273878","632,4667080539048","7992,334581766426","1553,6704874841548","3854,1518102548503","724,5196979937174","22901,598326999967"
"2009/01/02 03:00:00","6186,937126459288","793,2640070192471","1050,8466313676363","628,1009520606026","7842,517555796643","1518,8696232544428","3778,3792755051577","722,6639735369673","22521,579144999985"
"2009/01/02 04:00:00,003","6192,735065899605","785,9076199273264","1049,3687164586522","625,6225899468856","7821,008702595391","1533,2388666935494","3783,2038376866144","725,0345907919675","22516,119989999985"
"2009/01/02 04:59:59,997","6247,570879613376","795,0666802273048","1053,6676866699968","632,5459056730914","8130,557812939381","1569,2577448026589","3883,2117010305906","747,6467440435965","23059,525155"
"2009/01/02 06:00:00","6551,08317594948","852,8179387232525","1102,5073287782593","658,4802316032719","8775,92221109831","1585,9286920095717","4142,557353512782","796,2089533250733","24465,505885000002"
"2009/01/02 07:00:00,003","6923,102162994969","915,3755353678263","1140,02881410643","708,8526970857764","9648,44008292191","1730,4205296032223","4543,83042092702","865,3098139928351","26475,360056999994"
"2009/01/02 07:59:59,997","7240,805526765331","945,5209318259228","1177,5518854526356","742,2662347466768","10205,919852168117","1791,4551343815322","4789,694412305004","921,7097643547645","27814,923741999995"
"2009/01/02 09:00:00","7551,203716074408","974,0219371409689","1161,745855913568","774,4357511366233","10233,51603965431","1892,7418190616552","4885,597059203436","938,5456318150029","28411,80780999998"
"2009/01/02 10:00:00,003","7916,420544309821","1013,0761830138356","1169,4318189290427","762,8907442211814","10198,463104073928","2014,5533880417272","5017,417915772369","915,4013096380842","29007,65500799999"
"2009/01/02 10:59:59,997","8281,806818571258","1063,7894141056522","1169,4061140829583","754,7881011174383","10051,961562436312","2034,982197462728","5095,579288637048","889,0509845866072","29341,364481"
"2009/01/02 12:00:00","8613,71783086945","1086,4770039081468","1167,3191838187104","747,4392764216796","9722,564880390733","2097,500802692388","5097,101766237496","860,4443446613934","29392,565088999992"
"2009/01/02 13:00:00,003","8681,345940013183","1086,784732205499","1151,000404017812","717,0005916875781","9451,371479190862","2187,4841204994705","5040,797929145719","848,2771242398882","29164,06232100001"
"2009/01/02 13:59:59,997","8842,656443724998","1079,0020161091497","1146,4343003778456","696,0893643259658","9279,512035212125","2221,636142566289","4984,264894011974","836,7273916716499","29086,32258799999"
"2009/01/02 15:00:00","8984,2839292776","1055,932732960553","1133,5949914336359","673,6369170616088","9116,944526353718","2235,222851990082","4906,968225681457","814,2090222413185","28920,793196999977"
"2009/01/02 16:00:00,003","9033,30460966759","1038,191501778747","1128,3122792857887","665,3576479633346","8951,161787299407","2243,9727222758243","4873,0350089621315","814,0537077671764","28747,389265"
"2009/01/02 16:59:59,997","8987,726778535969","1017,1385033828774","1130,5421343255491","663,8452028964314","8886,375302847264","2242,3060128931766","4841,172214684008","814,9067384347258","28584,012888"
"2009/01/02 18:00:00","9332,333482334823","1052,5546268955623","1142,8602907350464","680,6849057426368","9274,505545271399","2211,3914211598017","5030,193503542367","824,789539318338","29549,313314999967"
"2009/01/02 19:00:00,003","9473,169065655737","1127,9111284551163","1203,562223441127","718,6548735915032","9971,21386818504","2364,250077258922","5448,196935694935","897,1478487176248","31204,106021000007"
"2009/01/02 19:59:59,997","9271,296452576282","1110,841349338376","1210,861808541201","723,0087117489101","9846,868421940719","2333,606713495444","5374,115750476719","887,9982298823502","30758,597437999993"
"2009/01/02 21:00:00","8909,70245461596","1096,75450020409","1204,297694205919","730,5367456650299","9694,306323538505","2242,6221220552766","5234,743664949351","876,2918987658359","29989,255403999967"
"2009/01/02 22:00:00,003","8604,491054736258","1054,1390398300773","1168,3625914087518","712,9075651784751","9393,859319844652","2142,726536397533","5019,575965263332","851,7999163409032","28947,861988999994"
"2009/01/02 22:59:59,997","8173,37098490281","994,1953217947158","1143,086029869791","690,6901402748341","8967,530731708219","1994,5283647684664","4741,553824449716","815,8564252314202","27520,81182299996"
2009/01/03,"7486,3","921,3203100000002","1122,66797","660,3137000000002","8528,5409","1853,9281000000003","4405,117140000001","781,25627","25759,44439"
"2009/01/03 01:00:00,003","6897,956129568751","878,9393291070301","1080,0436538359993","609,3618961929474","7905,971365126885","1939,8329700811112","4066,149962641928","712,3676604453325","24090,622966999985"
"2009/01/03 01:59:59,997","6623,013834342492","842,5073992001056","1051,5300433605219","591,0034287419816","7455,5544754895645","1838,3551258688212","3833,776699255427","686,2215657410752","22921,962571999986"
"2009/01/03 03:00:00","6462,32993270304","811,9137063700986","1039,7920508364853","574,8188212064617","7179,970298962959","1749,8741002588172","3683,9554794909154","672,1704141712194","22174,824803999996"
"2009/01/03 04:00:00,003","6347,666606766648","797,2503760461626","1032,7965981648388","568,5652130248823","7041,607582722394","1700,1176987162041","3562,1312237283846","667,4984888304853","21717,633788000003"
"2009/01/03 04:59:59,997","6247,198538769414","812,9247948924155","1039,7957563275197","576,3374766571051","7096,317706379249","1700,8341742704588","3549,0223878492825","664,0793398545551","21686,510174999996"
"2009/01/03 06:00:00","6293,957091165719","822,4557634266198","1055,96146883098","585,264554768298","7318,8231990614895","1739,922771925878","3679,0355029414914","691,0838188795188","22186,504171"
"2009/01/03 07:00:00,003","6556,041032461549","862,0443435777441","1068,0726872170019","612,652234302053","7634,078782829085","1772,78306873359","3849,1598429597225","709,5831759192365","23064,415167999985"
"2009/01/03 07:59:59,997","6822,822885489633","870,1036030434876","1084,7842111701625","607,4900457538428","7933,706672620614","1809,09386050932","4023,702723918047","734,4228784948849","23886,126881"
"2009/01/03 09:00:00","7172,595053922212","898,7607121386072","1078,550476529375","623,6504826900156","8260,451314412125","1948,890178221684","4208,512169206694","761,0713208792814","24952,481707999996"
"2009/01/03 10:00:00,003","7702,5358023351855","976,0104003965798","1103,5733695337983","668,5054315202256","8775,141170784307","2087,53828374243","4505,578910405312","790,8030232821462","26609,686391999996"
"2009/01/03 10:59:59,997","8196,212130346978","1025,6949895060914","1122,762043673103","698,9944213495772","9308,667796549118","2204,9572965783473","4750,354322961393","818,5800030353586","28126,223003999956"
"2009/01/03 12:00:00","8720,06644293148","1055,4515626026869","1120,9495529107419","701,0701256372504","9573,131984345897","2295,880203062703","4925,187911935944","828,7839295732836","29220,52171299999"
"2009/01/03 13:00:00,003","8974,54254729408","1056,1044721741027","1108,8756596945002","693,6430091965949","9689,165370543702","2392,6704434125327","5030,168808886964","816,5393317975146","29761,70964299999"
"2009/01/03 13:59:59,997","9139,774840477881","1070,8310751015392","1091,2994844865063","678,5677447445976","9658,288666429895","2383,5925384164966","5097,353213965054","819,6626383780352","29939,37020200001"
"2009/01/03 15:00:00","9251,876394275121","1055,2807120449377","1069,4998270552844","668,2269198361421","9641,551235533452","2389,909798035621","5164,081283579803","823,2102616396448","30063,636432000007"
"2009/01/03 16:00:00,003","9209,908588546828","1059,2386213822217","1065,861678682004","664,4507329511042","9710,717483692742","2357,6413092516495","5240,491021328175","822,8330761652918","30131,14251200001"
"2009/01/03 16:59:59,997","9093,30568820382","1058,5044876941463","1069,874904151541","676,0392869520816","9648,865854404718","2347,8544463750686","5257,385763604507","817,0602496141036","29968,890680999993"
"2009/01/03 18:00:00","9022,522069894463","1080,1403654069725","1065,413630639145","693,959617771987","10002,986095987095","2272,3191899106687","5329,240015767492","832,1999956221747","30298,780981"
"2009/01/03 19:00:00,003","9448,893572162431","1128,7188639702283","1109,9860739010148","718,7533118074285","10489,066430528388","2430,165403453804","5679,485636976082","881,7708752006201","31886,84016800001"
"2009/01/03 19:59:59,997","9256,131033443984","1098,0505435864136","1139,8483099637633","714,2308454770782","10270,166664165525","2407,2267832038633","5600,5726576654315","876,5763824939481","31362,80322000001"
"2009/01/03 21:00:00","9089,856179261229","1064,8275686329232","1141,7316805872151","702,3519045137756","9886,834745463031","2293,8833872785035","5404,754981661543","850,2478416017666","30434,488288999994"
"2009/01/03 22:00:00,003","8760,546500162238","1019,0691287901844","1122,2173246422028","681,7270100192391","9593,896957533265","2193,165993455962","5164,598313971088","814,4438204258192","29349,665048999992"
"2009/01/03 22:59:59,997","8312,333412031103","975,0010496201384","1103,321165131047","660,5884361730639","9035,863787186272","2104,1067831310065","4859,075600981492","769,2941007458916","27819,584335000003"
2009/01/04,"7741,5958","932,35059","1080,76965","629,06766","8467,5786","1963,8959","4470,71055","732,45506","26018,42381"
"2009/01/04 01:00:00,003","7205,938195873341","856,445058340969","1101,6416749807981","668,6823843335451","7933,334898943688","1741,6681297779899","4082,609259633125","779,3033361165392","24369,622937999997"
"2009/01/04 01:59:59,997","6840,278448077026","804,5025001485127","1085,317696729342","658,6565551323964","7575,601156561232","1649,289172747102","3832,3929663649646","754,2380932394269","23200,276589"
"2009/01/04 03:00:00","6547,649397817982","772,0007965937262","1069,3839366843165","652,6447643226498","7443,591027298413","1584,5742898058863","3661,620563081428","746,4011823955981","22477,865957999995"
"2009/01/04 04:00:00,003","6315,902093628759","763,3699069624622","1082,6181858903376","656,382163445946","7503,340632453199","1525,1526394578516","3566,3236536966137","757,6939534648275","22170,783228999997"
"2009/01/04 04:59:59,997","6217,961690652028","772,6315437252227","1080,082649269651","659,2238080430359","7777,0958290001745","1483,0628764153498","3538,5908008658635","771,6445700286606","22300,293767999996"
"2009/01/04 06:00:00","6242,5935211065935","783,5176459584386","1107,1476773360043","694,6687677871473","8233,525538816524","1517,4328015579777","3581,6416226032884","806,1782048340226","22966,70578"
"2009/01/04 07:00:00,003","6402,04988816269","806,1983978197351","1117,080693933205","707,5747549994122","9012,5722256531","1536,974298485706","3711,2846421173954","862,3823978287501","24156,117298999998"
"2009/01/04 07:59:59,997","6616,103444500499","861,1039569002111","1148,8435430211","766,6078174909999","9752,832902375014","1613,0423817173453","3892,919283941269","924,5836040535548","25576,036933999996"
"2009/01/04 09:00:00","6894,721446743352","944,7548983072704","1201,2299840795838","812,6647803122249","10566,04464933535","1762,7176319972923","4120,672917810699","1000,1259874142122","27302,93229599998"
"2009/01/04 10:00:00,003","7423,804508846936","1008,6588900475356","1233,3364662069405","898,8958656251722","11086,036211172352","1939,7257658486935","4446,57153269758","1037,3193105547732","29074,34855099998"
"2009/01/04 10:59:59,997","7784,572198971499","1052,454031515268","1254,4477881887178","891,9267629577125","11237,57640082074","2095,219159381686","4721,267171085292","1052,389078079081","30089,85259099999"
"2009/01/04 12:00:00","8167,376736976659","1042,8732753506213","1250,784900324806","877,8457487811256","11270,70110449302","2122,3694596816495","4936,0391617395035","1017,114821652608","30685,10520899999"
"2009/01/04 13:00:00,003","8270,200623845103","1056,6833496390211","1234,9728225712493","875,8698761678095","11253,387855103494","2210,0239582194954","5121,985175462976","992,2097329908489","31015,33339400001"
"2009/01/04 13:59:59,997","8136,245449528389","1060,0526398738464","1225,692291560781","871,908832567584","11156,674121738413","2255,305220699563","5185,624846533234","986,3781924981938","30877,881595"
"2009/01/04 15:00:00","8076,523104030392","1070,6281160254591","1189,4179152287345","845,5108715244032","10989,600760414156","2286,08131399579","5254,033235726103","950,4931890549789","30662,28850600002"
"2009/01/04 16:00:00,003","8149,88026489294","1046,9884769939924","1174,8469316032936","825,2582983635374","10869,892912435718","2311,531514906082","5350,016885810363","945,4024849940818","30673,81777000001"
"2009/01/04 16:59:59,997","8097,585582863915","1099,8970325305688","1175,9056114087596","836,2781004834102","11106,621879658149","2303,2658807980506","5500,546803718664","963,3300935384704","31083,43098499999"
"2009/01/04 18:00:00","8328,620357268594","1188,635788826453","1228,8581620818138","917,4662358739006","12246,21073183745","2322,369978873324","5916,317585777636","1029,5280164608375","33178,006857"
"2009/01/04 19:00:00,003","8577,902225329102","1264,4278201083064","1320,074787146249","965,2058224897072","13531,056250320518","2425,6706852792486","6339,7556587215895","1102,8059496052686","35526,89919899999"
"2009/01/04 19:59:59,997","8648,723910090013","1267,123981771255","1352,4307533479644","958,6049088923608","13652,068382153228","2430,062553974808","6362,787708268264","1133,185062502081","35804,987260999966"
"2009/01/04 21:00:00","8253,126135984212","1287,276818773213","1389,1370555070398","967,7736270268439","13718,794056891871","2409,206813281567","6248,54081446743","1127,0748890678244","35400,930211"
"2009/01/04 22:00:00,003","7836,106044823938","1269,215609036034","1405,2924578397344","960,8832151891053","13360,16417732746","2323,300232373916","6017,612692345805","1117,463065063998","34290,03749399999"
"2009/01/04 22:59:59,997","7445,711931612518","1198,6780154859855","1345,9659259744699","914,4647487736643","12549,60098868419","2165,5194359184056","5618,907911017121","1067,7130675336205","32306,562024999977"
2009/01/05,"6935,6292","1140,90258","1307,09928","854,33491","11703,096900000002","2011,1503","5158,45083","1015,38223","30126,04623"
"2009/01/05 01:00:00,003","7053,692451732501","1084,432333929617","1229,6155580392303","787,5830166676147","10805,899913083556","1904,503827340834","4911,204672373257","939,1284108333801","28716,060183999994"
"2009/01/05 01:59:59,997","6898,037390370835","1056,6743629881803","1211,6515261438883","791,4152802377736","10612,187854135802","1813,1654042730836","4790,652985104168","927,687588746256","28101,472391999996"
"2009/01/05 03:00:00","6798,0174447091995","1024,2885108705311","1220,3885472191469","789,0258619584365","10593,923283812024","1748,1229542556748","4760,690885652468","938,568401522489","27873,025889999968"
"2009/01/05 04:00:00,003","6711,77905224124","1064,9570882254077","1232,0940903125156","804,5734269441357","10865,029203925238","1726,3252445913254","4843,972115051182","949,9351607089226","28198,665381999966"
"2009/01/05 04:59:59,997","6910,760756915505","1130,9419366870716","1257,6166748961152","818,874323692281","11330,724388552022","1792,4339006317523","5085,461908534759","973,5698830904586","29300,383772999976"
"2009/01/05 06:00:00","7476,681798154649","1222,915765375807","1332,088971870426","882,2693960968256","12416,46213540913","1962,456062165032","5649,357761994751","1066,568089933381","32008,799981000007"
"2009/01/05 07:00:00,003","8438,907317852918","1388,7295435315295","1404,1010581849098","994,9967495725523","14036,067354862696","2210,250569760373","6549,471786461412","1180,7022737735979","36203,22665399999"
"2009/01/05 07:59:59,997","8949,108368857102","1433,8605703206597","1428,3712397472325","1001,357006902516","15049,61298815822","2232,8534208608517","6883,782024380798","1227,4125317726457","38206,35815100002"
"2009/01/05 09:00:00","9031,54392383957","1457,6584065499812","1403,492864512711","1006,2258801790877","15150,659267052371","2344,71934069545","6836,284935995452","1224,4732721754","38455,057891000026"
"2009/01/05 10:00:00,003","9567,99114512726","1515,78722121299","1390,521549309293","1010,541477465174","15193,97983106366","2335,586966122393","6940,662705847711","1208,2817458515035","39163,35264199999"
"2009/01/05 10:59:59,997","9852,701411756898","1547,3220214968921","1369,2913093674488","1009,9709858974924","15302,539193397695","2399,428812782254","7015,582470981519","1225,6388733198437","39722,47507900005"
"2009/01/05 12:00:00","9981,821354080044","1536,3095158077463","1348,017319447299","991,5298429214112","15408,079423777626","2447,568178610406","7051,765197097242","1200,1007882582724","39965,19162000004"
"2009/01/05 13:00:00,003","10286,275564547106","1540,728961666056","1335,969582107704","994,1587454250239","15247,91758585242","2539,5064808415723","7057,603062166628","1172,7062923935123","40174,86627500002"
"2009/01/05 13:59:59,997","10331,078476244338","1575,008997266763","1330,3196212684704","997,4086314357297","15263,4371419677","2518,564322643698","6971,607668409867","1153,6241977634315","40141,04905699999"
"2009/01/05 15:00:00","10335,496561949314","1542,7171954690705","1302,796808241014","973,1396393399706","15065,278018044428","2527,4333261715487","6829,31367605475","1125,7989157299137","39701,97414100002"
"2009/01/05 16:00:00,003","10510,46790538636","1536,217756304727","1292,1530687427987","987,1224302845635","14965,58449777473","2527,4318977681482","6775,540669548008","1119,8639081906701","39714,38213400001"
"2009/01/05 16:59:59,997","10435,236072633164","1592,019575937642","1321,804202261116","999,7990339579164","15286,080495924796","2536,479961015176","6920,944304244676","1145,3335640255316","40237,697210000006"
"2009/01/05 18:00:00","10713,913193144825","1655,176807510746","1331,4219981556362","1054,007901008169","16122,69857114041","2561,7076118423506","7294,701053698524","1169,0449544993703","41902,67209100002"
"2009/01/05 19:00:00,003","11051,920731593016","1719,0005451994507","1390,1105291948984","1079,1665098372623","16585,08378666483","2741,464618766562","7693,271312339911","1220,8775534040603","43480,89558699999"
"2009/01/05 19:59:59,997","10911,191276397512","1685,8966916052827","1427,371569943981","1064,020884924853","16315,302245633504","2805,2097263746446","7567,201798667423","1226,867923452822","43003,06211700003"
"2009/01/05 21:00:00","10477,736116310021","1635,965335331169","1453,413640741815","1064,2556868442953","16033,645673161722","2761,155993850474","7365,04014213856","1200,3075366219512","41991,520125"
"2009/01/05 22:00:00,003","10030,293647414364","1567,7787083717876","1423,8412264550022","1009,0013917963748","15156,822509874964","2655,005131671318","6960,815909967012","1167,6957574491753","39971,254282999995"
"2009/01/05 22:59:59,997","9189,524832911122","1491,9147477340653","1346,2968547706605","944,5166959699898","13992,42397094595","2486,113435958672","6377,893102160776","1097,3718905487965","36926,055531000035"
2009/01/06,"8552,8724","1386,80132","1285,42899","879,7142200000002","12953,36","2275,2491000000005","5838,57682","1019,5604399999997","34191,563290000006"
"2009/01/06 01:00:00,003","8214,739328019996","1339,0474952407521","1277,8888766639795","873,6450793854715","11962,716451301529","2201,3364554805057","5434,408838834896","965,9385010728611","32269,721025999992"
"2009/01/06 01:59:59,997","7901,714971159198","1313,928818161228","1253,886148117678","858,7417153059178","11610,098576689015","2189,7596088932246","5252,974550734816","949,9524659389128","31331,05685499999"
"2009/01/06 03:00:00","7818,557336075325","1298,0239558863675","1245,9834874360877","857,0352552463002","11495,08715687531","2148,7396359185377","5181,047846912699","943,897183649368","30988,37185799999"
"2009/01/06 04:00:00,003","7822,27157710816","1300,3296911316952","1260,7427461724044","859,8643011976557","11585,11838759983","2101,46790547823","5179,363398870331","951,0062174416857","31060,164224999993"
"2009/01/06 04:59:59,997","8016,028108454327","1373,874546588001","1275,7264482287937","874,756090721032","11808,667492510393","2180,8124963780765","5307,255524549845","965,6339495695032","31802,75465699997"
"2009/01/06 06:00:00","8635,751001171302","1439,4775869782477","1324,8994423104812","918,3802457927961","12723,174556652879","2346,7902998877485","5779,605421159238","1017,7433610473018","34185,82191499999"
"2009/01/06 07:00:00,003","9473,554680970832","1579,0455313107684","1378,6136423014702","1030,649620115366","14185,561554122438","2674,7476789662705","6572,990044596911","1103,168726615964","37998,33147900002"
"2009/01/06 07:59:59,997","9772,99685536734","1573,263702825967","1390,2204331952519","1025,6907571169056","14868,004927974189","2720,279588955196","6773,2245473328485","1148,0434812322883","39271,72429399999"
"2009/01/06 09:00:00","9798,089172210906","1572,0740273053552","1345,2068376238644","1002,0323855488037","14240,11411062168","2808,8955439663514","6570,900964159272","1109,7171445637596","38447,03018599999"
"2009/01/06 10:00:00,003","10008,967529940517","1597,3159881463673","1335,6379319621922","983,592597310269","14055,276237310916","2549,717104594536","6436,31423556105","1072,733332174176","38039,55495700002"
"2009/01/06 10:59:59,997","10209,343066195312","1567,8655397624132","1322,348235540381","958,9662243447868","13535,882134004776","2483,8235458100826","6142,304573531866","1042,421766810396","37262,95508600001"
"2009/01/06 12:00:00","9963,501550935502","1502,7942768259925","1281,526754150122","921,6255418817601","12763,105727378577","2439,276425598679","5787,941989970674","996,1749272586915","35655,94719400001"
"2009/01/06 13:00:00,003","9725,555879950223","1392,0428897764878","1230,5396723886981","878,1218029139983","12146,048344280578","2262,080428251558","5468,4105563547755","948,7536770836908","34051,553251000005"
"2009/01/06 13:59:59,997","9493,353761965764","1369,5496922486143","1199,083412414161","851,211732766975","11615,469717139998","2210,7171126360713","5260,755660865241","914,2058239632195","32914,34691400004"
"2009/01/06 15:00:00","9201,209345495148","1322,4293506198455","1162,5386739507344","823,7462609929279","11125,478570742915","2207,798148990532","5099,957226029486","883,7964841784035","31826,954060999993"
"2009/01/06 16:00:00,003","9021,007089737164","1287,870805263422","1141,780450008773","805,3069601377198","10854,95559878745","2131,672271332645","5021,979135002968","871,5865287298815","31136,158839000025"
"2009/01/06 16:59:59,997","9135,821459697223","1310,1727830716422","1155,1890573944563","811,4603222826936","10786,087178037795","2103,528372923696","5028,6167119816955","880,9257916108355","31211,80167700004"
"2009/01/06 18:00:00","9548,739204387064","1391,143268497647","1194,441264769722","868,3162544053424","11526,862381976583","2204,1170767621297","5252,275358559695","921,0575136418365","32906,95232300003"
"2009/01/06 19:00:00,003","10040,716263671273","1512,4037247110693","1296,0889198422576","953,3360653621751","12822,013871563096","2490,7797253854874","5831,740049647885","1024,125966816759","35971,20458700001"
"2009/01/06 19:59:59,997","9929,698380202623","1492,7723757216218","1333,195384814619","953,4537839606988","13187,317287317997","2476,864876159418","5895,509664025758","1028,568590797228","36297,38034299996"
"2009/01/06 21:00:00","9745,167375145938","1468,9173257817683","1351,722344548693","963,466153186991","13241,300080072917","2415,2662220001175","5844,220826648011","1033,6832006155657","36063,743528"
"2009/01/06 22:00:00,003","9308,291990227626","1449,3813146978512","1323,8069639809403","927,4592872451879","12881,876847903579","2334,3973071540554","5632,420931824992","1010,4732899657844","34868,10793300001"
"2009/01/06 22:59:59,997","8630,294898513275","1371,5864827222501","1284,885794479047","876,7871311441285","12013,27520798747","2261,5249898559846","5238,286295263605","973,5052750342256","32650,14607499998"
2009/01/07,"8154,3302","1295,4153499999998","1229,1238700000001","816,0023599999998","11106,2954","2002,3174","4802,10169","906,71896","30312,30523"
"2009/01/07 01:00:00,003","7884,460364417725","1243,728313290988","1190,898459710957","791,2482070783108","10483,35046103566","2022,6993947196345","4547,521600976988","902,4351697697169","29066,34197099998"
"2009/01/07 01:59:59,997","7730,698896740294","1285,988457477272","1189,8115640302915","794,2692700426851","10435,730638521847","2026,7880336189464","4496,731354313975","914,6372372546839","28874,655452"
"2009/01/07 03:00:00","7678,899595674426","1258,0757099679397","1198,0932145957784","798,2787580210929","10523,242104959878","2066,785642172937","4547,872788625371","924,0137579825584","28995,261571999978"
"2009/01/07 04:00:00,003","7784,263141354174","1269,7196056911812","1220,9538857897323","816,648363179936","10771,19828925001","2060,613729340947","4684,871957218689","955,2274361753184","29563,49640799999"
"2009/01/07 04:59:59,997","8139,358590439344","1361,9392711827163","1235,328129613469","839,6915049261913","11246,60033281953","2171,7285078801174","4990,225227486999","991,334014651605","30976,20557899997"
"2009/01/07 06:00:00","8922,302660095182","1471,1764505035153","1297,50374160489","910,7142004933952","12345,780784768982","2419,6161607082554","5654,183931037551","1071,8782137882326","34093,15614299999"
"2009/01/07 07:00:00,003","10038,278172867125","1685,229890318975","1371,7129070886701","1043,18034259287","14266,776908020996","2723,3720502940346","6679,689295830789","1230,7893399865816","39039,02890700004"
"2009/01/07 07:59:59,997","10136,01428080858","1673,6306174116276","1402,6773632531983","1048,242970676846","14995,004268335124","2803,0606686814526","6976,938788158551","1293,6773556746512","40329,24631300003"
"2009/01/07 09:00:00","9880,880969068348","1580,3127260780116","1342,4442443003595","986,5621621601232","14074,159567888028","2655,8787813088793","6539,251706004476","1222,7642751917751","38282,254431999994"
"2009/01/07 10:00:00,003","9647,719241696328","1482,3476045800858","1308,857394740222","930,6265657175232","13213,208982750508","2443,748963153866","6116,08840722387","1144,4570291375921","36287,054189"
