Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
"2015/01/01 01:00:00,003","9844,20026759714","1350,784677968633","2078,0600210888274","901,7701950209374","13640,024978163397","3607,904502880765","6731,301663234526","1470,814721023954","39624,86102697819"
"2015/01/01 01:59:59,997","9653,456268690119","1333,434943232921","2057,993264716497","890,150372972885","13425,121940789684","3609,619438404625","6602,935629169919","1440,832944004364","39013,54480198101"
"2015/01/01 03:00:00","9502,299658821694","1323,9084976558597","2039,019542228758","880,926639273617","13286,0709089682","3573,15836331026","6530,663272833682","1430,4950438853127","38566,54192697737"
"2015/01/01 04:00:00,003","9474,47803556729","1325,951404794231","2027,431311623848","883,9905758775569","13310,892590131753","3538,4203201529076","6503,367925032924","1423,8063477930784","38488,33851097359"
"2015/01/01 04:59:59,997","9554,37048868239","1339,6752900747117","2026,8098894435811","894,3203026650992","13423,34550338422","3542,905393926578","6603,22787232566","1428,1808234750183","38812,83556397725"
"2015/01/01 06:00:00","9741,106981382147","1367,8479525023515","2037,2160050554812","909,1947829244342","13736,274293099304","3590,3443472559006","6831,09455456147","1447,3770521976865","39660,45596897876"
"2015/01/01 07:00:00,003","9867,968014191529","1410,0961480181988","2039,1674518693185","925,7515213463952","14103,954131657343","3669,451533701773","7005,667570017158","1475,9874771756004","40498,04384797731"
"2015/01/01 07:59:59,997","9903,340771174422","1446,2769090284787","2062,5665573016636","941,8197726180342","14389,456069359476","3682,712543494673","7106,925301039428","1499,9117019613097","41033,00962597749"
"2015/01/01 09:00:00","10027,948683020284","1485,5130529900828","2070,9137758089496","952,9035789932298","14644,761453858177","3744,364302599496","7190,772304819125","1523,473948884144","41640,65110097349"
"2015/01/01 10:00:00,003","10365,792157723532","1534,6218896770429","2091,003082956637","979,1011623992962","15155,421895572998","3859,062895184358","7439,083856236339","1545,13794122497","42969,22488097519"
"2015/01/01 10:59:59,997","10703,621443230793","1568,2481634548762","2097,196107360617","999,3408850946106","15547,055337715856","3937,9367764989775","7660,510132649951","1552,4154289703047","44066,32427497599"
"2015/01/01 12:00:00","10897,493837499756","1582,4821965080857","2095,7056041942524","1004,0611388590125","15739,632844948443","3969,9531267424386","7819,212244207281","1553,3708060146405","44661,9117989739"
"2015/01/01 13:00:00,003","10929,630982861916","1567,6507722248602","2073,179554310992","992,145214253915","15721,294564153795","3967,5561235310374","7845,8812850453","1538,9750845910637","44636,31358097286"
"2015/01/01 13:59:59,997","10838,469989359226","1541,0223432560292","2043,7000074512537","975,7316982536653","15498,074235235948","3920,763788442516","7789,898038047869","1514,060661926666","44121,72076197318"
"2015/01/01 15:00:00","10731,549948650723","1526,6376173200797","2037,887428954348","963,7717815350662","15243,146222620624","3878,5784253955007","7657,86392390272","1489,650293594117","43529,08564197318"
"2015/01/01 16:00:00,003","10669,174415211864","1516,6555635984853","2032,3431127858971","963,6775552672538","15118,845725027062","3858,698855828256","7527,252626301768","1474,2323309506037","43160,88018497118"
"2015/01/01 16:59:59,997","10751,430866875524","1520,0387188777147","2037,2594643321788","970,3224175297937","15297,12274896952","3875,5403116582174","7529,644350274048","1480,7567764550913","43462,11565497207"
"2015/01/01 18:00:00","11216,552025352603","1584,6409823164454","2064,682429918745","997,9784612860828","15841,854314476108","3987,037034305128","7793,170981005568","1514,5904543153126","45000,506682976"
"2015/01/01 19:00:00,003","11355,271730008491","1602,2685486811524","2120,1389566279204","1011,8552269642172","16008,438523619472","4141,517713087753","7988,466746419424","1549,7832135681813","45777,74065897661"
"2015/01/01 19:59:59,997","11193,949638249085","1575,5196914387227","2115,143902612158","998,4284965813017","15736,493138767955","4116,605547048075","7875,49028062257","1528,6110606530513","45140,241755972915"
"2015/01/01 21:00:00","10976,154934050342","1545,8468550593338","2102,2611568243806","981,542814688714","15436,932675203654","4087,276012627725","7730,627721370471","1497,1442101510695","44357,786379975696"
"2015/01/01 22:00:00,003","10684,951054754796","1499,2023826879397","2076,241373035987","953,410331776035","14903,89779640361","4002,026837045764","7484,477640766045","1459,2799905077318","43063,4874069779"
"2015/01/01 22:59:59,997","10240,35384935634","1428,9556343686497","2030,61411900556","910,123637827907","14201,568814206485","3849,898227360785","7102,441008767375","1407,451888083551","41171,40717897665"
2015/01/02,"9740,2865","1355,13512","1984,1708000000003","873,05165","13461,5105","3666,6517","6704,87154","1359,09812","39144,77593"
"2015/01/02 01:00:00,003","9309,724694239347","1310,195920223102","1950,0345074417423","848,5071041091783","12879,835177155372","3509,6163806719446","6372,13869774556","1321,6760353895188","37501,728516975774"
"2015/01/02 01:59:59,997","9044,78623372105","1272,9581688071487","1920,2936883504588","837,2962512462617","12491,895349917444","3385,177676263378","6161,603823358368","1305,004365312485","36419,01555697659"
"2015/01/02 03:00:00","8910,154863375701","1249,8065785534022","1914,8352386749807","828,8721612536701","12339,455550924202","3312,469778332398","6084,061093506984","1294,491020351143","35934,146284972485"
"2015/01/02 04:00:00,003","8914,614286578259","1252,318807742444","1914,72421026147","834,2335920847178","12377,97911314172","3285,934531733172","6085,058530515038","1289,8506869179782","35954,713758974794"
"2015/01/02 04:59:59,997","9093,417104426431","1276,343527587209","1917,1032406052016","847,422184675495","12622,077465862165","3314,376455564336","6212,516205729946","1302,5581205239102","36585,81430497468"
"2015/01/02 06:00:00","9506,316924879613","1331,1165383298398","1943,4660832414472","878,3653601227281","13240,433645517462","3419,7322252039","6532,240788261619","1340,3071484155748","38191,978713972174"
"2015/01/02 07:00:00,003","10003,939793971613","1407,537211578113","1968,817201220614","920,5216962075601","14047,295904545252","3603,6270714018824","6926,068975058","1394,438190990548","40272,246044973595"
"2015/01/02 07:59:59,997","10295,597471449735","1474,5853987381213","2007,607217028648","959,5475345665632","14578,729970424212","3726,3280098909822","7218,827039591768","1440,4505352842857","41701,673176974306"
"2015/01/02 09:00:00","10428,875766152578","1501,8011053739313","1999,390057203522","980,3023577791565","14880,747275129082","3800,1695948605056","7345,074515537186","1466,130467939004","42402,49113997497"
"2015/01/02 10:00:00,003","10640,762026738752","1578,436398349967","2016,9486629057037","998,1286427835389","15251,273327163897","3886,2633977663154","7496,117622200738","1496,6855800670983","43364,615657976006"
"2015/01/02 10:59:59,997","10766,879498170398","1599,3231731751525","2032,4789400631344","1010,6569055401384","15584,74347572279","3953,8406987687554","7556,129517993494","1514,020844542233","44018,0730539761"
"2015/01/02 12:00:00","10699,700773475099","1604,768868421055","2018,3105284672413","1004,6085217880798","15676,561719001757","3951,4356134479494","7562,594260253186","1509,5263081213318","44027,5065929757"
"2015/01/02 13:00:00,003","10638,388830025764","1596,66535611181","1956,8160466720913","986,8686306470398","15594,521027593639","3913,321955941139","7492,008286629581","1491,5712153530255","43670,1613489741"
"2015/01/02 13:59:59,997","10567,23140308468","1579,6741456954787","1901,7565684653073","974,6895967939056","15426,382662562444","3866,447224380197","7451,256899912918","1472,9264890803468","43240,36498997528"
"2015/01/02 15:00:00","10456,46105612301","1557,5264305914138","1847,1984468364344","967,1836801384551","15262,076564218876","3810,5841901987023","7408,696532446461","1459,549521420539","42769,27642197389"
